Family,MFVF11801,MFVF11801,MFVF11802,MFVF11803,MFVF11804,MFVF11806,MFVF11807,MFVF11808,MFVF11809,MFVF11815,MFVF11817,MFVF11818,MFVF11819,MFVF11821,MFVF11822,MFVF11823,MFVF11824,MFVF11825,MFVF11829,MFVF11836,MFVF11837,MFVF11838,MFVF11839,MFVF11841,MFVF11842,MFVF11844,MFVF11845,MFVF21801,MFVF21802,MFVF21803,MFVF21804,MFVF21806,MFVF21807,MFVF21808,MFVF21809,MFVF21815,MFVF21817,MFVF21818,MFVF21819,MFVF21821,MFVF21822,MFVF21823,MFVF21824,MFVF21829,MFVF21837,MFVF21838,MFVF21839,MFVF21841,MFVF21842,MFVF31801,MFVF31803,MFVF31804,MFVF31807,MFVF31808,MFVF31815,MFVF31817,MFVF31818,MFVF31819,MFVF31821,MFVF31822,MFVF31823,MFVF31824,MFVF31836,MFVF31838,MFVF31839,MFVF31841,MFVF31844,MFVS11801,MFVS11802,MFVS11803,MFVS11804,MFVS11806,MFVS11807,MFVS11808,MFVS11809,MFVS11815,MFVS11817,MFVS11818,MFVS11819,MFVS11821,MFVS11822,MFVS11823,MFVS11824,MFVS11825,MFVS11829,MFVS11836,MFVS11837,MFVS11838,MFVS11839,MFVS11841,MFVS11842,MFVS11844,MFVS11845,MFVS21801,MFVS21802,MFVS21803,MFVS21804,MFVS21806,MFVS21807,MFVS21808,MFVS21809,MFVS21815,MFVS21817,MFVS21818,MFVS21819,MFVS21821,MFVS21822,MFVS21823,MFVS21824,MFVS21825,MFVS21829,MFVS21836,MFVS21837,MFVS21838,MFVS21839,MFVS21841,MFVS21842,MFVS21844,MFVS21845,MFVS31801,MFVS31802,MFVS31803,MFVS31804,MFVS31806,MFVS31807,MFVS31808,MFVS31809,MFVS31815,MFVS31817,MFVS31818,MFVS31819,MFVS31821,MFVS31822,MFVS31823,MFVS31824,MFVS31825,MFVS31836,MFVS31837,MFVS31838,MFVS31841,MFVS31842,MFVS31844,MFVS31845
VFG1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.15980799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.80645264,0,0,0,0,0,0,0,6.453907913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.580726516,15.97588689,4.386441303,0,0,0,0,0,0,0,0,0,0,0,4.756674051,0,0
VFG1055,11.56667651,11.56667651,6.264595431,1.389688529,0,0.359320982,3.122747693,0.280814656,0,0.296439159,0,0,0,0,3.705391463,2.068847534,0.262557924,1.74328914,6.318285862,0,0,0,0,0,0.277598392,0,0,0,5.027537763,1.111748469,0.712833665,1.067930634,0,0,0,0.695536887,0,0,0,0.209767341,5.798418716,1.465257607,0.871487169,0.613108335,0,0,0,0,0,0,2.055567296,0,0,0.162010226,0.955011531,0,0,0.580601218,0,21.57059501,0,0,0,0,0,1.11693445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.63717385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51651839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.953506347,0,0,0,0,0,0,0,0,0
VFG0915,43.61898313,43.61898313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1044,23.19725731,23.19725731,3.359520531,1.139371962,0,0,3.903434616,0.456323816,0,0.481713634,0,0,0,0,0,0.795015646,0.426656627,0,3.850205447,0,0,0,0,0,0,0,0,0,0,0,2.94043887,0,0,0,1.057296732,0,0,0,0.626453255,0,0,11.28723727,1.641932348,0.879677177,0,0,0,0,0,0,0.714979929,0,0,3.564224967,1.079578252,0,0,0,0,0,0.584548547,0,0,0,0,1.780620138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0369,17.17827198,17.17827198,2.414655382,0.545949065,0,0.9881327,0,0.456323816,0,0,0,0,0,0,2.087773959,0.571417496,0,0,1.283401816,0,0,0,0,0,0,0,0,0.436876705,3.20279474,0,2.450365725,0.419544178,0,0,0,0,0,1.848427537,0,0,1.926363551,7.524824849,0,0.843023961,0.483988319,0,0,0,0,0,0,0,0,3.564224967,0.517297912,0,0.527482621,1.096209762,0,15.85391601,0.840288536,0,0,0,0,1.535784869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0914,41.74293265,41.74293265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.41469798,0,0,0,0,0,0,0,5.749832003,0,0,0,0,0,0,0,0,0,0,45.13995114,0,0,0,0,0,0,0,0,3.303773137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.001976951,0,2.535025818,0,0,0,0,2.953329857,0,0,10.46480805,0,1.287230404,0,0,1.441134519,0,0,1.439896005,0,0,0,3.380202374,2.16848817,4.646813697,0,1.255433792,2.194800386,0,0,0,1.861601472,0,0,0,8.259657191,0,0,4.703354715,0,0,0,0,5.749067573,7.234481594,0.609521915,0,0,0,0,0,0,2.14843591,0,0.526372956,0,0,0,0.597997265,0,0,0,0,8.87795388,0,0.536506879,0,2.396282599,0.852926767
VFG0785,0,0,5.795172917,0.582345669,1.361296181,0,0,0,0,0,0.7148879,0,0,0,0,0.703283072,0,2.556824073,9.800522956,0,0,0,0,0,0,0,0,0,6.588606323,3.261128843,19.6029258,0,0,0,0,0,0,0,0,0,0,18.05957964,0,3.372095845,0,0,0,0,0,0,0.548151279,0.594427042,0,1.425689987,0,0.863056861,0,0,0,0,0,0,0,0,0,3.150327936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0479,24.25167809,24.25167809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.575347545,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619001686,0,0,0,1.87060191,3.569991529,0,0,0,0,0,7.717769076,0,0,0,0,0,0,0,0,0,0,0,1.645026908,0,0,0,0,0,0,0,0,0,0,0,0,10.28041251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0659,0,0,10.2817584,1.343874621,0,0,0.690607663,0,0,0,0,0,0,0,5.387803765,0,0,0,5.528500129,0,0,0,0,0,0,0,0,0,3.378772473,0,1.069250498,0,0,0,0,0,0,0,0,0,9.456693797,0,0,0,0,0,0,0,0,0,0,0,0,1.096684605,0,0.835216317,0,0,0,38.30233841,0,0,0,0,0,1.260131174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.797707339,22.09973737,0,0,0,5.510925691,0,0,0,3.275766358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.14087917,0,0,0,17.9557765,0,0,0,0,0,0,0,0,0,0,0,2.99394809,0.98893967,0,0,0,1.868205139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0883,32.56653916,32.56653916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19591457,0,0,0,0,0,0,0,0,0,0,0,0.23300091,0,0,2.918657841,0,0,0,0,0,0,0,0,0,0,6.051710989,0,0,0,0,0,0.616101628,0,0,0,0,0,0,0,0,0,0,0,0,0.448153886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0902,31.66983845,31.66983845,2.091041774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.568234064,0,0,0,0.50139845,0,0,0,0,0,0,2.866599942,0,0,0,0,0,0,0,0.253577435,0,0,0,1.782112484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0599,27.61996672,27.61996672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.401871774,0,0,0,0,0,0,0,0,0,0,0.145625568,0,0,2.924880993,0,0,0,0,0,0,0,0,0,0,6.927616527,3.034642822,0,0,0,0,0,0,0,0,0.185758451,0,0,0,1.027448644,0,0,0,0,0.840288536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.353674495,0,1.252471188,0,0,0,0,0,9.622563678,0,0,0,0,0,0,0,0,0,0,37.33114263,7.695096403,0,0,0,0,0,1.210107734,0,5.8848459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.50112584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.789200013,0,0,0,0,0,0,0,0,0,0,0,2.133907365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.19516613,0,0,0,0,14.71757503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.978176495
VFG1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.82939596,0,0,0,0,0,0,0,0,3.691662322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.464191102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.679769541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.617399823,0,0,0,0,0,0,0,0
VFG0895,27.71620354,27.71620354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.352351096,0,0,0,0,0,0,0,0,0,0,6.019859879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0610,22.83895898,22.83895898,0,0.254422865,0,0.460489025,0,0,0,0,0,0,0,0,0,2.130333188,0.198830273,9.495002017,0,0,0,0,0,0.22076216,0,0,0,0,0,0.237460838,0,0,0,0.449226871,0,0,0,0,0,1.075312193,0,0.584452415,0.87994821,0,0,0,0,0.407393362,0,0,0.239483568,0,0,0.415249511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0896,25.65757248,25.65757248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60782846,0,0,2.94043887,0,0,0,0,0,0,0,0,0,0,7.580564292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3867599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.24091754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1028,0,0,10.82782308,0,0,0,7.71784353,0,0,0,0,0,3.239239443,0.21727814,0,3.031520188,0,8.141466126,0,0,0.460306922,0,0,0,1.175227404,0.519568308,0.77627188,0,0,1.783429836,0,0,0,0,0.213314253,0,0,0,4.787009579,0,0,4.0015053,0,0,0,0,0.183464055,0,0,0,0.216375505,0,0.830563266,0.683143119,0.517297912,0.28768562,0.222097946,3.346324536,4.392619613,0.293591037,0,0.229829214,0,0,0,0.761605596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.54976768,0,0,0,0,0,0,0,17.3867599,0,0,0,0,0,0,0,0,0,0,0,3.130208706,0,0,0,0,2.357052358,3.367256302,0,0,0,0,0,0,0,1.565067677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.580726516,0,0,0,0,0,0,0,0,0,0,0,0,7.316002893,0,0,0
VFG1040,21.48613586,21.48613586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424572402,0,0,0,0,0,0,0,0,0,0,5.434595724,0,0,0.203784555,0,0,0,0,0,0,0.791917605,0,0,0,0,0,0,0,0,0,0,0,0,0,1.077743767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259180645,0,0,0,0,6.597757924,0,0,0,12.73899631,0,0,0.674935436,1.620195359,0,0,4.013502063,0,0,0,0,0,4.929462675,0,0,0,1.729021769,0,0,0,0,5.243136106,1.611326932,0,0.493474647,1.12109584,2.942570903,0,1.121244872,0,6.427181101,0,0,0,0,0.555007116,0,0,0
VFG1026,0,0,0,0,0,0,0,0,0,0,0,0,3.084989946,0,0,0,0,23.97022568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.308367058,0,0,13.3774664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.192419524,0,0,0,0,0,0,0,0.431097507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.966484298,0,0,0,0,0,0,0,0,0,0,0
VFG0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.66332205,0,0,0,0,11.67485892,7.291221895,0,0,0,0,0,0,0,0,0,0,0,9.817472761,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90862135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.718169388,0,0,0,0,0,0,0,0,0,0
VFG1039,21.01248701,21.01248701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184374638,0,0.179776693,0,0,0,0,0,0.518875449,0,0,0,0.337557972,0,0,1.434257233,0.362196412,0,0,0,0,0,0,0,0,0,3.710532637,0,0,0,0,0,0.075470353,0,0.23059698,0,0.359623015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241968983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0613,20.7525074,20.7525074,0.165576369,0,0,0.135515342,0.076953425,0,0,0.033031792,0.030638053,0,0.125603162,0,0,0,0,0.657469047,0,0,0,0,0,0.324835749,0,0,0,0.05991452,0,0,0.067210031,0,0,0.033050263,0.03473975,0,0,0.031687329,0.123500785,0.237336763,0,0.315325994,0.064739047,0,0,0,0,0,0,0.070277175,0,0,0,0.152752499,0.070943714,0,0.036170237,0.488596351,0,0,0,0,0,0,0,0.315932887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.929927452,0,0,6.392060182,1.207907591,0,0,0,0,0,0,0,0,0,0,0,1.844981252,0,0,0,0,0,0,0,0,0,4.770043079,5.733199885,0,0.396717158,0,0,0,0,0,0,0,0,0,2.036699981,0,0,0,0,0,16.55294229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1021,19.14606165,19.14606165,1.284248846,0.036295783,0,0,0,0,0,0,0,0,0,0,0,0,0,1.515236981,0,0,0,0,0,0,0,0,0,0,1.186314158,0.067751984,0,0,0,0,0,0,0,0,0.029934401,0.115052447,0,0,0,0,0,0,0,0,0,0,0.034164553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0889,12.38712201,12.38712201,0.905495768,0,0,0,1.500591793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.465768024,0,0,0,0,0,0,0.147874203,0,0,0,8.144727086,0,0,0,0,0,0,0,0,0,0.40892481,0,0,0,0,0,0,0,0,0.134446166,0,0,0,0,0.329096758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.17211841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.219692991,0,0,0,0
VFG0886,13.30828224,13.30828224,0,0,0,0,0,0,0,0,0.041006954,0,0,0,0,0.262218354,0,0,0,0,0,0,0,0.260862361,0,0,0,0.200478794,0,0,0.629692454,0,0,0,0,0,0,0,0,0,0,2.41715215,0,0,0,0,0,0.200580862,0,0.094061228,0.094328136,0.255728651,0,0,0,0,0,0,0,0,0.077120172,0,0,0,0,0.187935433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1056,0,0,1.363570098,1.233202594,0,0,0,0.257688743,0,0,0,0,0,0,4.715912943,0.968048463,0,0,0.362372277,0,0,0,0,0,0.254737348,0,0,0,0.258376719,0.575493325,0.276747188,0.236919065,0,0,0,0,0,0,0,0,7.342844595,0.944291746,0,0,0,0,0,0,0,0,0.580395472,0,0,0.251592351,0,0,0,0,0,10.94231066,0,0,0,0,0,0.289088916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0887,12.60240041,12.60240041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.643564085,0,0,0,0,0,0,0,0,0,0,3.50501303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176130348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
